tf,rank,viper,prior_chipseq,prior_expression,min_fdr,mean_nes,n_methods_supporting,method_consistency,both_families_positive,prior_plausible_club_tf,tier
ETV3,1203,-5.912457516246505,,-5.912457516246505,0.0002435581235385,-5.912457516246505,0,,False,False,candidate
ZNF177,1204,-5.936695406048743,,-5.936695406048743,5.916311532474924e-05,-5.936695406048743,0,,False,False,candidate
CEBPA,1205,-5.960896801453711,-4.4130347629330045,-3.54035525105041,0.0019945295156587,-5.960896801453711,0,,False,True,candidate
HEYL,1206,-5.97156550815811,,-5.97156550815811,0.0023022252667755,-5.97156550815811,0,,False,False,candidate
SIX6,1207,-5.98286473827681,,-5.98286473827681,0.0002129441371767,-5.98286473827681,0,,False,False,candidate
HOXA1,1208,-5.983430743952938,,-5.983430743952938,0.0010031543723284,-5.983430743952938,0,,False,False,candidate
ISL1,1209,-6.00139177047857,,-6.00139177047857,5.374606360545658e-05,-6.00139177047857,0,,False,False,candidate
FOXI2,1210,-6.0121195622873636,,-6.0121195622873636,0.0002258442796568,-6.0121195622873636,0,,False,False,candidate
LHX4,1211,-6.022765465424098,,-6.022765465424098,0.0002665412884617,-6.022765465424098,0,,False,False,candidate
PITX1,1212,-6.082771978988154,,-6.082771978988154,0.0007752574720287,-6.082771978988154,0,,False,False,candidate
OTX1,1213,-6.083473728237599,,-6.083473728237599,0.0008095904805468,-6.083473728237599,0,,False,False,candidate
ZNF883,1214,-6.086372956850831,,-6.086372956850831,9.57667389601563e-06,-6.086372956850831,0,,False,False,candidate
GBX2,1215,-6.089712945567992,-2.0935124165648182,-5.703634117480073,0.000355458567385,-6.089712945567992,0,,False,False,candidate
ZNF93,1216,-6.094587710327381,,-6.094587710327381,0.0002587161119941,-6.094587710327381,0,,False,False,candidate
PROP1,1217,-6.109141246944073,,-6.109141246944073,8.418790278890384e-05,-6.109141246944073,0,,False,False,candidate
FOXD4L1,1218,-6.111074444880455,,-6.111074444880455,4.701311783045439e-05,-6.111074444880455,0,,False,False,candidate
MEIS3,1219,-6.116369574501878,,-6.116369574501878,1.628709650618743e-05,-6.116369574501878,0,,False,False,candidate
ZFP28,1220,-6.129914464362036,,-6.129914464362036,1.6436852910621002e-05,-6.129914464362036,0,,False,False,candidate
DACH2,1221,-6.133484249135204,,-6.133484249135204,0.0012793403786693,-6.133484249135204,0,,False,False,candidate
FOSL1,1222,-6.13722571112958,-4.314740291878955,-4.3220526650936435,0.0046486291353408,-6.13722571112958,0,,False,False,candidate
ZNF114,1223,-6.163595455375222,,-6.163595455375222,4.525474330173226e-05,-6.163595455375222,0,,False,False,candidate
HOXA5,1224,-6.168602491856163,,-6.168602491856163,7.316281771851211e-05,-6.168602491856163,0,,False,False,candidate
HMGA2,1225,-6.169885889038371,,-6.169885889038371,0.0003660963354518,-6.169885889038371,0,,False,False,candidate
ZFPM2,1226,-6.172570020178686,,-6.172570020178686,1.2977922547662937e-05,-6.172570020178686,0,,False,False,candidate
ZNF239,1227,-6.172606563191574,,-6.172606563191574,0.000484164195804,-6.172606563191574,0,,False,False,candidate
ZNF703,1228,-6.180850099142248,,-6.180850099142248,0.0001166053183784,-6.180850099142248,0,,False,False,candidate
ZNF90,1229,-6.185698181419988,,-6.185698181419988,0.0003615694326629,-6.185698181419988,0,,False,False,candidate
ZNF503,1230,-6.204176068368079,,-6.204176068368079,0.0001934543170656,-6.204176068368079,0,,False,False,candidate
ZNF423,1231,-6.205510068494311,,-6.205510068494311,7.604371187342001e-05,-6.205510068494311,0,,False,False,candidate
ZFP69B,1232,-6.207125627849506,,-6.207125627849506,6.676080644860677e-06,-6.207125627849506,0,,False,False,candidate
AIRE,1233,-6.214959469664365,,-6.214959469664365,1.910977542136808e-05,-6.214959469664365,0,,False,False,candidate
NR2F2,1234,-6.221170471657012,-4.120258394292375,-4.645077665768517,0.0054854007984946,-6.221170471657012,0,,False,False,candidate
PAX7,1235,-6.223785452021097,,-6.223785452021097,0.0001779334655761,-6.223785452021097,0,,False,False,candidate
HOXD10,1236,-6.227940496626276,,-6.227940496626276,0.0006187980080048,-6.227940496626276,0,,False,False,candidate
HOXA4,1237,-6.232594052344346,,-6.232594052344346,0.0001992623411916,-6.232594052344346,0,,False,False,candidate
TBPL2,1238,-6.23839775167277,,-6.23839775167277,5.7294398952775525e-06,-6.23839775167277,0,,False,False,candidate
ZC3H8,1239,-6.239372657230751,-2.254409862446761,-6.048497926995713,0.0002114081839983,-6.239372657230751,0,,False,False,candidate
ZNF786,1240,-6.240891356470052,,-6.240891356470052,4.1220997630089184e-05,-6.240891356470052,0,,False,False,candidate
VSX1,1241,-6.249845649693669,,-6.249845649693669,0.0005045121730702,-6.249845649693669,0,,False,False,candidate
ZIK1,1242,-6.263661073117254,,-6.263661073117254,2.744692352774639e-05,-6.263661073117254,0,,False,False,candidate
TCF7L1,1243,-6.266947359792727,,-6.266947359792727,2.3316830750165804e-05,-6.266947359792727,0,,False,False,candidate
HOXC6,1244,-6.287343319893866,,-6.287343319893866,0.0001000435388913,-6.287343319893866,0,,False,False,candidate
GTF3A,1245,-6.305094376277347,,-6.305094376277347,2.159458138592813e-05,-6.305094376277347,0,,False,False,candidate
YBX1,1246,-6.326997190323392,,-6.326997190323392,1.2545057450032356e-05,-6.326997190323392,0,,False,False,candidate
HLF,1247,-6.3369619387329745,,-6.3369619387329745,8.489408368800243e-05,-6.3369619387329745,0,,False,False,candidate
XPA,1248,-6.34518916974187,,-6.34518916974187,6.080505189823253e-05,-6.34518916974187,0,,False,False,candidate
ZNF280A,1249,-6.348221339801462,,-6.348221339801462,3.371666850061956e-05,-6.348221339801462,0,,False,False,candidate
ZNF711,1250,-6.350841158445918,,-6.350841158445918,3.1838106621486355e-05,-6.350841158445918,0,,False,False,candidate
BCL6B,1251,-6.367656112413927,,-6.367656112413927,0.0001632657600584,-6.367656112413927,0,,False,False,candidate
ZNF311,1252,-6.371639263333466,,-6.371639263333466,7.806533108712498e-05,-6.371639263333466,0,,False,False,candidate
ASCL4,1253,-6.402342482242019,,-6.402342482242019,3.5890539835977146e-05,-6.402342482242019,0,,False,False,candidate
HOXD3,1254,-6.40266003249587,,-6.40266003249587,0.0003075855286118,-6.40266003249587,0,,False,False,candidate
CREB1,1255,-6.407273649553595,-5.104677103981857,-0.9015756592976524,0.0005452830151792,-6.407273649553595,0,,False,False,candidate
RFX4,1256,-6.4135976112532695,,-6.4135976112532695,0.0002746007203476,-6.4135976112532695,0,,False,False,candidate
MAFB,1257,-6.421897778843826,-2.7462789079249075,-5.852450241297644,7.589416024911833e-05,-6.421897778843826,0,,False,False,candidate
HIVEP3,1258,-6.428032925599541,,-6.428032925599541,2.63018972422155e-05,-6.428032925599541,0,,False,False,candidate
DBP,1259,-6.430312828732127,,-6.430312828732127,0.0001969254371137,-6.430312828732127,0,,False,False,candidate
ZSCAN5B,1260,-6.440039855188469,,-6.440039855188469,1.4599130494166314e-05,-6.440039855188469,0,,False,False,candidate
THAP11,1261,-6.445575024677535,-3.6611253084385225,-5.2978285547109305,0.001054785264893,-6.445575024677535,0,,False,False,candidate
PITX3,1262,-6.455629188836482,,-6.455629188836482,0.0004856699758592,-6.455629188836482,0,,False,False,candidate
ETV5,1263,-6.472625706590477,,-6.472625706590477,4.525947861971999e-05,-6.472625706590477,0,,False,False,candidate
ZNF589,1264,-6.480821228599474,-3.5513101335892747,-5.328748879660358,0.0015999378651497,-6.480821228599474,0,,False,False,candidate
ZNF124,1265,-6.494163765774119,,-6.494163765774119,4.402022586246794e-05,-6.494163765774119,0,,False,False,candidate
ZNF485,1266,-6.500481360350404,,-6.500481360350404,0.0006694158888508,-6.500481360350404,0,,False,False,candidate
TCF7,1267,-6.520817628078869,-4.771516742168831,-4.243592961803144,0.0007037807602324,-6.520817628078869,0,,False,False,candidate
ZEB1,1268,-6.528314700031984,-4.622365799542457,-4.556253635520427,0.0005162676207366,-6.528314700031984,0,,False,False,candidate
MXD3,1269,-6.52885890016675,,-6.52885890016675,1.2233535737003704e-05,-6.52885890016675,0,,False,False,candidate
ZNF530,1270,-6.56745654110607,,-6.56745654110607,6.414109240634015e-06,-6.56745654110607,0,,False,False,candidate
FOXC2,1271,-6.57487826927668,,-6.57487826927668,0.000231853140123,-6.57487826927668,0,,False,False,candidate
ZNF724,1272,-6.576987212878798,,-6.576987212878798,3.1109362481397054e-05,-6.576987212878798,0,,False,False,candidate
ONECUT3,1273,-6.578926819649136,,-6.578926819649136,5.853887477341642e-06,-6.578926819649136,0,,False,False,candidate
TEAD3,1274,-6.580797226171139,,-6.580797226171139,4.128665499679068e-05,-6.580797226171139,0,,False,False,candidate
GLIS2,1275,-6.586642497068884,,-6.586642497068884,0.0001146164156332,-6.586642497068884,0,,False,False,candidate
HES7,1276,-6.590731516068742,,-6.590731516068742,9.021614812738969e-06,-6.590731516068742,0,,False,False,candidate
TIGD3,1277,-6.613150434143873,,-6.613150434143873,6.567723304837488e-06,-6.613150434143873,0,,False,False,candidate
ZNF581,1278,-6.6151344365482805,,-6.6151344365482805,0.0001760466838052,-6.6151344365482805,0,,False,False,candidate
SLC2A4RG,1279,-6.621368672140371,,-6.621368672140371,3.472269525100849e-06,-6.621368672140371,0,,False,False,candidate
LHX3,1280,-6.622518970661109,,-6.622518970661109,9.228595185580146e-05,-6.622518970661109,0,,False,False,candidate
RORA,1281,-6.632598442782988,,-6.632598442782988,0.0001781997250553,-6.632598442782988,0,,False,False,candidate
FOXL2,1282,-6.633206282469318,,-6.633206282469318,4.2832385034414616e-05,-6.633206282469318,0,,False,False,candidate
FOXK1,1283,-6.653976584328269,-4.372291960947413,-2.193268552402573,6.942999813611376e-05,-6.653976584328269,0,,False,False,candidate
ALX3,1284,-6.670894899497091,,-6.670894899497091,7.450099338985964e-06,-6.670894899497091,0,,False,False,candidate
TWIST2,1285,-6.684359298020016,,-6.684359298020016,2.192234558613809e-06,-6.684359298020016,0,,False,False,candidate
SPIB,1286,-6.71223776867125,-4.65943931477964,-4.358110165977449,1.985145519507699e-05,-6.71223776867125,0,,False,False,candidate
FEZF2,1287,-6.722613031255636,,-6.722613031255636,4.750466683592213e-05,-6.722613031255636,0,,False,False,candidate
PTF1A,1288,-6.738687674722671,,-6.738687674722671,0.000458558818557,-6.738687674722671,0,,False,False,candidate
FOXO6,1289,-6.743297563630698,,-6.743297563630698,4.3698632028085205e-06,-6.743297563630698,0,,False,False,candidate
SOHLH2,1290,-6.743949192911649,,-6.743949192911649,5.449904287554309e-06,-6.743949192911649,0,,False,False,candidate
MIXL1,1291,-6.744237160113396,,-6.744237160113396,0.0001492021351054,-6.744237160113396,0,,False,False,candidate
FEV,1292,-6.768324815702357,,-6.768324815702357,0.000354615562934,-6.768324815702357,0,,False,False,candidate
IRX6,1293,-6.7808974000738615,,-6.7808974000738615,8.125438039765916e-05,-6.7808974000738615,0,,False,False,candidate
SIX2,1294,-6.785538476937764,-3.8313488103028623,-5.523302350031552,0.0002189381087944,-6.785538476937764,0,,False,False,candidate
HOXB9,1295,-6.8177944531931205,,-6.8177944531931205,5.776662085509296e-06,-6.8177944531931205,0,,False,False,candidate
FOXI1,1296,-6.827711134755239,,-6.827711134755239,6.51401578175484e-05,-6.827711134755239,0,,False,False,candidate
POU4F1,1297,-6.8383616598662496,,-6.8383616598662496,1.9710551642409902e-05,-6.8383616598662496,0,,False,False,candidate
HES1,1298,-6.843191416702366,-1.306062729208423,-6.421280963079092,1.6378559480351114e-05,-6.843191416702366,0,,False,True,candidate
TFAP2C,1299,-6.89885346747049,-4.179692623076397,-5.48976984008999,0.0005368361189897,-6.89885346747049,0,,False,False,candidate
AEBP1,1300,-6.903244253663287,,-6.903244253663287,4.756115409888907e-06,-6.903244253663287,0,,False,False,candidate
LHX5,1301,-6.935157074034962,,-6.935157074034962,9.61913817958114e-06,-6.935157074034962,0,,False,False,candidate
TAL2,1302,-6.936433011854648,,-6.936433011854648,1.058438996951052e-06,-6.936433011854648,0,,False,False,candidate
PAX2,1303,-6.937904513445788,,-6.937904513445788,1.2977922547662937e-05,-6.937904513445788,0,,False,False,candidate
POU3F4,1304,-6.943456006672447,,-6.943456006672447,8.123134017607235e-05,-6.943456006672447,0,,False,False,candidate
EMX1,1305,-6.979285759421245,,-6.979285759421245,1.9184947515668412e-05,-6.979285759421245,0,,False,False,candidate
ZNF280B,1306,-6.991494594706274,,-6.991494594706274,8.715887859044463e-08,-6.991494594706274,0,,False,False,candidate
MYCL,1307,-6.995744342188582,,-6.995744342188582,2.201987367926364e-07,-6.995744342188582,0,,False,False,candidate
DEAF1,1308,-7.000005258344009,-5.040020222135205,-3.9732903805381286,3.942911928927651e-06,-7.000005258344009,0,,False,False,candidate
NANOGP8,1309,-7.010584488199447,,-7.010584488199447,1.4271884868298138e-07,-7.010584488199447,0,,False,False,candidate
PAX1,1310,-7.020978132299744,,-7.020978132299744,4.756115409888907e-06,-7.020978132299744,0,,False,False,candidate
KLF4,1311,-7.021539167179819,-4.345662940657512,-5.550208848712486,0.0004687577500767,-7.021539167179819,0,,False,False,candidate
ONECUT2,1312,-7.041097016875931,,-7.041097016875931,4.3698632028085205e-06,-7.041097016875931,0,,False,False,candidate
TFAP4,1313,-7.044931976575432,-4.299081580444316,-5.44885135944622,9.498867973414292e-05,-7.044931976575432,0,,False,False,candidate
SALL2,1314,-7.0571600396472824,,-7.0571600396472824,3.353692487490113e-05,-7.0571600396472824,0,,False,False,candidate
FOXH1,1315,-7.059872114939209,,-7.059872114939209,1.2977922547662937e-05,-7.059872114939209,0,,False,False,candidate
DLX6,1316,-7.061545252698883,,-7.061545252698883,3.606321402888895e-06,-7.061545252698883,0,,False,False,candidate
FOXG1,1317,-7.067449658647552,,-7.067449658647552,7.817554779523344e-06,-7.067449658647552,0,,False,False,candidate
HIF1A,1318,-7.094626503230845,-5.127447670018851,-4.801512401398081,0.0001643977185636,-7.094626503230845,0,,False,False,candidate
EBF2,1319,-7.100987530439645,,-7.100987530439645,2.0436884067535797e-07,-7.100987530439645,0,,False,False,candidate
NEUROD1,1320,-7.114782337157649,-3.90139438928621,-5.902679444521516,0.0001170954114475,-7.114782337157649,0,,False,False,candidate
VAX2,1321,-7.1233633831233805,,-7.1233633831233805,1.628709650618743e-05,-7.1233633831233805,0,,False,False,candidate
ZNF257,1322,-7.136935024356374,,-7.136935024356374,3.288795574185119e-05,-7.136935024356374,0,,False,False,candidate
THAP4,1323,-7.138910495410045,,-7.138910495410045,1.1660963173872187e-05,-7.138910495410045,0,,False,False,candidate
SP6,1324,-7.149616334579358,,-7.149616334579358,6.2262166455140684e-06,-7.149616334579358,0,,False,False,candidate
GATA2,1325,-7.163372290694657,-5.850192685342583,-3.819891883385876,0.0007037807602324,-7.163372290694657,0,,False,False,candidate
ZNF679,1326,-7.171863270258278,,-7.171863270258278,7.719310195504151e-08,-7.171863270258278,0,,False,False,candidate
OSR2,1327,-7.18623158907118,,-7.18623158907118,5.512598920967691e-05,-7.18623158907118,0,,False,False,candidate
BACH2,1328,-7.192575124381709,-4.842681340256015,-4.692570383135213,8.9981481268735e-06,-7.192575124381709,0,,False,False,candidate
ZNF575,1329,-7.205349759304343,,-7.205349759304343,3.2057262959363514e-05,-7.205349759304343,0,,False,False,candidate
HOXB8,1330,-7.227970002542154,,-7.227970002542154,1.038013325628238e-05,-7.227970002542154,0,,False,False,candidate
DMRT2,1331,-7.2644446880737155,,-7.2644446880737155,5.479904679075717e-07,-7.2644446880737155,0,,False,False,candidate
HOXD11,1332,-7.282447706318806,,-7.282447706318806,1.9679527655650336e-05,-7.282447706318806,0,,False,False,candidate
ZNF296,1333,-7.287954856829099,,-7.287954856829099,8.989846523925757e-05,-7.287954856829099,0,,False,False,candidate
HMX1,1334,-7.289053194890196,,-7.289053194890196,6.429473609465617e-06,-7.289053194890196,0,,False,False,candidate
ZIC2,1335,-7.317902702151123,,-7.317902702151123,2.279598838391663e-05,-7.317902702151123,0,,False,False,candidate
POU1F1,1336,-7.3203083403223355,,-7.3203083403223355,1.184169642928265e-05,-7.3203083403223355,0,,False,False,candidate
ZNF689,1337,-7.330690228246898,,-7.330690228246898,4.154396226962756e-06,-7.330690228246898,0,,False,False,candidate
FLI1,1338,-7.341537890198895,-6.004069103921619,-3.2817942874538044,0.0002900341900746,-7.341537890198895,0,,False,False,candidate
SOX8,1339,-7.345391225533848,,-7.345391225533848,2.1695404603491397e-06,-7.345391225533848,0,,False,False,candidate
HOXA7,1340,-7.351469492151876,,-7.351469492151876,2.1695404603491397e-06,-7.351469492151876,0,,False,False,candidate
GLI3,1341,-7.362257192654341,,-7.362257192654341,2.476490503808968e-05,-7.362257192654341,0,,False,False,candidate
ZNF705A,1342,-7.368120457691787,,-7.368120457691787,4.031595819402123e-08,-7.368120457691787,0,,False,False,candidate
PCGF6,1343,-7.395778712986835,,-7.395778712986835,6.813408141168621e-07,-7.395778712986835,0,,False,False,candidate
TBX2,1344,-7.412888646202666,,-7.412888646202666,1.02666387214252e-06,-7.412888646202666,0,,False,False,candidate
FOXD3,1345,-7.417756889391206,,-7.417756889391206,2.005634386605404e-05,-7.417756889391206,0,,False,False,candidate
PAX9,1346,-7.419177208419846,,-7.419177208419846,4.5326845464751505e-05,-7.419177208419846,0,,False,False,candidate
FOXL1,1347,-7.427962556374452,,-7.427962556374452,5.512598920967691e-05,-7.427962556374452,0,,False,False,candidate
ZNF878,1348,-7.436641792002777,,-7.436641792002777,1.8776907847398632e-06,-7.436641792002777,0,,False,False,candidate
ZNF511,1349,-7.478723488154081,,-7.478723488154081,5.658546511453003e-06,-7.478723488154081,0,,False,False,candidate
DPF3,1350,-7.481990133692732,,-7.481990133692732,1.3034200838280736e-06,-7.481990133692732,0,,False,False,candidate
TCF4,1351,-7.484281188802342,-5.703981672169222,-4.13101893713438,3.695863319190862e-05,-7.484281188802342,0,,False,False,candidate
ETV7,1352,-7.487211502476911,,-7.487211502476911,1.1403377014989026e-06,-7.487211502476911,0,,False,False,candidate
SP7,1353,-7.512684565006482,,-7.512684565006482,3.5833063262986565e-05,-7.512684565006482,0,,False,False,candidate
TCF15,1354,-7.525765076359815,,-7.525765076359815,1.0428175780821725e-05,-7.525765076359815,0,,False,False,candidate
PITX2,1355,-7.534505370861575,,-7.534505370861575,1.0160994006320604e-05,-7.534505370861575,0,,False,False,candidate
ZNF732,1356,-7.541652747436135,,-7.541652747436135,1.9696113745372823e-08,-7.541652747436135,0,,False,False,candidate
ONECUT1,1357,-7.543215739076032,-4.412620789057527,-6.030383040631962,5.882502716972072e-05,-7.543215739076032,0,,False,False,candidate
OVOL1,1358,-7.558516373448622,,-7.558516373448622,5.7294398952775525e-06,-7.558516373448622,0,,False,False,candidate
DRAP1,1359,-7.5648818626577645,,-7.5648818626577645,6.261443600215843e-06,-7.5648818626577645,0,,False,False,candidate
CTCFL,1360,-7.567830721719588,-5.82304348118466,-3.89496301909632,0.0001608380983029,-7.567830721719588,0,,False,False,candidate
PHOX2A,1361,-7.583637977950043,,-7.583637977950043,4.3698632028085205e-06,-7.583637977950043,0,,False,False,candidate
ZNF365,1362,-7.608154726071642,,-7.608154726071642,1.259661001660052e-07,-7.608154726071642,0,,False,False,candidate
NEUROG1,1363,-7.611490592465182,,-7.611490592465182,1.5306627706228103e-05,-7.611490592465182,0,,False,False,candidate
SOX1,1364,-7.611628726231854,,-7.611628726231854,5.787304180365118e-06,-7.611628726231854,0,,False,False,candidate
AHRR,1365,-7.620974188745711,,-7.620974188745711,3.0916740123968256e-08,-7.620974188745711,0,,False,False,candidate
ZBED2,1366,-7.6517824475757035,,-7.6517824475757035,5.448806196960335e-06,-7.6517824475757035,0,,False,False,candidate
RUNX3,1367,-7.671941434214372,-6.178216208524214,-3.6396243068941945,3.063828226241018e-06,-7.671941434214372,0,,False,False,candidate
ZNF416,1368,-7.688836276086829,,-7.688836276086829,2.150600842988237e-05,-7.688836276086829,0,,False,False,candidate
ZNF541,1369,-7.718048336228129,,-7.718048336228129,1.012665940663318e-08,-7.718048336228129,0,,False,False,candidate
RXRG,1370,-7.790056286147429,,-7.790056286147429,3.073605321479131e-07,-7.790056286147429,0,,False,False,candidate
ZFP37,1371,-7.822988169984149,,-7.822988169984149,7.719310195504151e-08,-7.822988169984149,0,,False,False,candidate
HOXB5,1372,-7.832084309855496,,-7.832084309855496,1.777915477623128e-06,-7.832084309855496,0,,False,False,candidate
PAX6,1373,-7.834053788608062,-5.820452952395921,-5.070317410065188,2.7157713509784047e-05,-7.834053788608062,0,,False,False,candidate
DBX2,1374,-7.840477072261308,,-7.840477072261308,1.1713226367342026e-05,-7.840477072261308,0,,False,False,candidate
MEOX2,1375,-7.851596867440653,,-7.851596867440653,9.57667389601563e-06,-7.851596867440653,0,,False,False,candidate
MTERF3,1376,-7.8720305977434135,,-7.8720305977434135,3.237248241645511e-08,-7.8720305977434135,0,,False,False,candidate
ZNF146,1377,-7.880228851040439,,-7.880228851040439,8.552607248473963e-06,-7.880228851040439,0,,False,False,candidate
FOXE3,1378,-7.897470713397308,,-7.897470713397308,2.0401725178507748e-05,-7.897470713397308,0,,False,False,candidate
ZNF521,1379,-7.901970130758971,,-7.901970130758971,2.426280320927706e-07,-7.901970130758971,0,,False,False,candidate
ZNF57,1380,-7.9282494759951465,,-7.9282494759951465,1.5895545181099715e-06,-7.9282494759951465,0,,False,False,candidate
PAX3,1381,-8.00786300691704,,-8.00786300691704,1.683603458300204e-05,-8.00786300691704,0,,False,False,candidate
ZNF256,1382,-8.019515259210047,,-8.019515259210047,1.911542977905436e-05,-8.019515259210047,0,,False,False,candidate
E2F8,1383,-8.081778795556817,,-8.081778795556817,2.166777543920055e-06,-8.081778795556817,0,,False,False,candidate
POU2F3,1384,-8.088165656867874,,-8.088165656867874,1.2255800091221377e-06,-8.088165656867874,0,,False,False,candidate
HOXA9,1385,-8.09726470644468,-5.096821758994872,-6.09308812268563,3.2152200523964733e-06,-8.09726470644468,0,,False,False,candidate
SALL3,1386,-8.131854359854358,,-8.131854359854358,4.807898685579781e-06,-8.131854359854358,0,,False,False,candidate
ALX4,1387,-8.138305281959042,,-8.138305281959042,1.479640038246474e-07,-8.138305281959042,0,,False,False,candidate
TSHZ3,1388,-8.160836053645395,,-8.160836053645395,1.2954188133432394e-06,-8.160836053645395,0,,False,False,candidate
TAL1,1389,-8.166298469768437,-6.764761631624988,-3.6150788519548116,5.0636688397714674e-05,-8.166298469768437,0,,False,False,candidate
NEUROG2,1390,-8.166488489934627,,-8.166488489934627,2.8928448647072833e-05,-8.166488489934627,0,,False,False,candidate
MTF2,1391,-8.184818822704583,-6.320136742729016,-2.3097850292113566,1.4466590082969662e-09,-8.184818822704583,0,,False,False,candidate
TLX1,1392,-8.188759255832151,,-8.188759255832151,4.188752978350979e-07,-8.188759255832151,0,,False,False,candidate
SOX17,1393,-8.192091678191982,-5.356459322796953,-5.9295380993907,3.555306034763119e-07,-8.192091678191982,0,,False,False,candidate
PRRX1,1394,-8.20031008152802,,-8.20031008152802,3.132141435417125e-06,-8.20031008152802,0,,False,False,candidate
LEF1,1395,-8.211224722523166,-4.714794256040843,-6.5827839177288965,4.3698632028085205e-06,-8.211224722523166,0,,False,False,candidate
HOXD9,1396,-8.21795561719996,,-8.21795561719996,2.593847517769038e-07,-8.21795561719996,0,,False,False,candidate
MEOX1,1397,-8.220667277791955,,-8.220667277791955,6.3275071143456345e-06,-8.220667277791955,0,,False,False,candidate
FOXF2,1398,-8.259142138153504,,-8.259142138153504,2.626642220201234e-07,-8.259142138153504,0,,False,False,candidate
HAND1,1399,-8.27222157457105,,-8.27222157457105,1.3434646300355722e-06,-8.27222157457105,0,,False,False,candidate
FOXE1,1400,-8.32454434198252,,-8.32454434198252,2.2898007441515407e-07,-8.32454434198252,0,,False,False,candidate
LHX6,1401,-8.325695272027831,,-8.325695272027831,8.772326755463164e-08,-8.325695272027831,0,,False,False,candidate
ELK1,1402,-8.331056024312765,-6.9170683104033035,-1.6577795224230027,8.514184335667383e-06,-8.331056024312765,0,,False,False,candidate
MAF,1403,-8.352445094439043,-3.6060736117674494,-7.657123226687075,2.210395947844226e-06,-8.352445094439043,0,,False,False,candidate
ASCL2,1404,-8.369711051006398,,-8.369711051006398,5.720487375714825e-07,-8.369711051006398,0,,False,False,candidate
ALX1,1405,-8.387943266820447,,-8.387943266820447,3.782056350223503e-09,-8.387943266820447,0,,False,False,candidate
MSC,1406,-8.388324547350814,,-8.388324547350814,6.813408141168621e-07,-8.388324547350814,0,,False,False,candidate
PCGF2,1407,-8.402743613284333,-7.144629198187177,-3.45126544253787,3.0136162211377346e-11,-8.402743613284333,0,,False,False,candidate
RARG,1408,-8.432657434608847,-3.1057213994503603,-7.756348750112792,4.440055292994909e-06,-8.432657434608847,0,,False,False,candidate
AR,1409,-8.435111172961419,-6.456570407467835,-4.817862492251594,2.163317598230939e-06,-8.435111172961419,0,,False,False,candidate
E2F2,1410,-8.472176226940158,,-8.472176226940158,3.171633624748779e-08,-8.472176226940158,0,,False,False,candidate
DUXA,1411,-8.474750940996964,,-8.474750940996964,2.6182409553764365e-06,-8.474750940996964,0,,False,False,candidate
SMAD3,1412,-8.47557719387456,-6.658509295278482,-3.943904539013021,1.401594102153011e-07,-8.47557719387456,0,,False,False,candidate
ELK4,1413,-8.484926310745456,-6.654473606302355,-2.8132887557645767,1.4748997666037634e-06,-8.484926310745456,0,,False,False,candidate
ZNF92,1414,-8.53411161047044,-6.004921543041932,-5.479997999803367,3.0627911451136216e-08,-8.53411161047044,0,,False,False,candidate
NKRF,1415,-8.540372457786345,,-8.540372457786345,3.1574060156075794e-08,-8.540372457786345,0,,False,False,candidate
TCF23,1416,-8.559870315150423,,-8.559870315150423,2.9392646609143258e-08,-8.559870315150423,0,,False,False,candidate
HOXA2,1417,-8.562625834511621,,-8.562625834511621,2.8442055259290624e-06,-8.562625834511621,0,,False,False,candidate
DMBX1,1418,-8.586131104479108,,-8.586131104479108,3.900918866053904e-09,-8.586131104479108,0,,False,False,candidate
FOXS1,1419,-8.612301159678287,,-8.612301159678287,2.311704667214194e-06,-8.612301159678287,0,,False,False,candidate
MYBL1,1420,-8.621402210164213,-2.437991522548145,-8.116749094297868,1.5190053886416988e-08,-8.621402210164213,0,,False,False,candidate
ZNF263,1421,-8.623659046318597,-6.708630506928892,-4.723684750363826,2.901999592438187e-05,-8.623659046318597,0,,False,False,candidate
PKNOX2,1422,-8.640449347045754,,-8.640449347045754,3.900918866053904e-09,-8.640449347045754,0,,False,False,candidate
HOXB7,1423,-8.71519592251988,-7.068873555037036,-4.193580392182305,8.281753593705098e-09,-8.71519592251988,0,,False,False,candidate
GLI1,1424,-8.76717469709151,,-8.76717469709151,2.4569172300553427e-08,-8.76717469709151,0,,False,False,candidate
DLX3,1425,-8.770006960450303,,-8.770006960450303,1.0755499719370573e-07,-8.770006960450303,0,,False,False,candidate
ZNF215,1426,-8.800136057538381,,-8.800136057538381,4.087660506037625e-07,-8.800136057538381,0,,False,False,candidate
SOX10,1427,-8.808063103758336,-4.9351403395439934,-7.259068811270181,6.5905218334351434e-06,-8.808063103758336,0,,False,False,candidate
ZFP57,1428,-8.817881800383558,,-8.817881800383558,4.546142782487052e-09,-8.817881800383558,0,,False,False,candidate
BNC2,1429,-8.850130718380438,,-8.850130718380438,1.0937177398709375e-07,-8.850130718380438,0,,False,False,candidate
HOXD4,1430,-8.85807317191827,,-8.85807317191827,1.1743100520950108e-06,-8.85807317191827,0,,False,False,candidate
TFAP2B,1431,-8.875038927768147,,-8.875038927768147,1.5747488300520343e-09,-8.875038927768147,0,,False,False,candidate
SIM2,1432,-8.880808724860083,,-8.880808724860083,6.316035722079074e-09,-8.880808724860083,0,,False,False,candidate
