tf,contrast,method,nes,n_networks,fdr
ZBTB18,basal_to_goblet,viper,2.326832474024774,2.0,0.2471409875617749
ZBTB2,basal_to_ciliated,viper,-5.628431106626857,3.0,0.0009330744018738
ZBTB2,basal_to_club,viper,-3.8799006065434396,3.0,0.0207846516485637
ZBTB2,basal_to_goblet,viper,-4.577553190235512,3.0,0.0061520666495989
ZBTB20,basal_to_ciliated,viper,9.417935616680198,3.0,3.010448646605139e-11
ZBTB20,basal_to_club,viper,0.7534000968664473,2.0,0.7186539797075835
ZBTB20,basal_to_goblet,viper,0.2576317792764306,3.0,0.7259684648167718
ZBTB21,basal_to_ciliated,viper,0.5802042281277147,2.0,0.2859158153500443
ZBTB21,basal_to_club,viper,2.5965891192877097,2.0,0.1548332821961001
ZBTB21,basal_to_goblet,viper,-0.28563469833184457,2.0,0.4511284324711975
ZBTB22,basal_to_ciliated,viper,4.464754644438126,3.0,0.0076457746333298
ZBTB22,basal_to_club,viper,2.054266841525174,3.0,0.1331417643236112
ZBTB22,basal_to_goblet,viper,2.824288803138129,3.0,0.1324598037291829
ZBTB24,basal_to_ciliated,viper,-3.242923739631954,3.0,0.032663878610524
ZBTB24,basal_to_club,viper,-2.889520482119295,3.0,0.1008878392802392
ZBTB24,basal_to_goblet,viper,-4.284082304606334,3.0,0.0136268845948645
ZBTB25,basal_to_ciliated,viper,8.50780206644689,3.0,7.909093373676281e-10
ZBTB25,basal_to_club,viper,0.7322312200043568,3.0,0.7974255583293065
ZBTB25,basal_to_goblet,viper,-1.4195984326432618,3.0,0.5194257333831975
ZBTB26,basal_to_ciliated,viper,4.657845642404501,3.0,0.004941934919596
ZBTB26,basal_to_club,viper,1.7984417816267204,3.0,0.3278183587090293
ZBTB26,basal_to_goblet,viper,-1.6251067478588452,3.0,0.2842286459700315
ZBTB3,basal_to_ciliated,viper,6.564349032423763,3.0,9.209504330983214e-05
ZBTB3,basal_to_club,viper,0.09865824682446603,3.0,0.7994973069770385
ZBTB3,basal_to_goblet,viper,0.5601325283732329,3.0,0.8340491324019347
ZBTB32,basal_to_ciliated,viper,-3.7517693643576173,3.0,0.016642125402112
ZBTB32,basal_to_club,viper,-3.6580283806910034,3.0,0.068258452788799
ZBTB32,basal_to_goblet,viper,-3.8604971714251737,3.0,0.0220422375176016
ZBTB33,basal_to_ciliated,viper,15.524093570053248,5.0,2.5299451499016346e-23
ZBTB33,basal_to_club,viper,1.5930431096518234,5.0,0.5047057583217446
ZBTB33,basal_to_goblet,viper,0.5816137959315998,5.0,0.7543756579683054
ZBTB34,basal_to_ciliated,viper,2.7044883404064772,3.0,0.1200412949774544
ZBTB34,basal_to_club,viper,2.453373268581267,3.0,0.243462135064781
ZBTB34,basal_to_goblet,viper,3.1744858389189026,3.0,0.102620107664998
ZBTB37,basal_to_ciliated,viper,5.189339864793602,3.0,0.0005300146662514
ZBTB37,basal_to_club,viper,3.128429385498707,3.0,0.1017481847295967
ZBTB37,basal_to_goblet,viper,1.5439874933638886,3.0,0.4862876816318447
ZBTB38,basal_to_ciliated,viper,-3.5079176605096825,3.0,0.0374972467998722
ZBTB38,basal_to_club,viper,2.009754145821045,3.0,0.2543955510205108
ZBTB38,basal_to_goblet,viper,1.354793129526714,3.0,0.2087744265959421
ZBTB39,basal_to_ciliated,viper,-0.20132532914975323,3.0,0.3584232292383951
ZBTB39,basal_to_club,viper,-3.1244296576550434,3.0,0.0998715488810425
ZBTB39,basal_to_goblet,viper,-4.572153671477352,3.0,0.0032032612333868
ZBTB4,basal_to_ciliated,viper,5.347808116964375,3.0,0.0014630941910251
ZBTB4,basal_to_club,viper,2.652865914676479,3.0,0.1389263173324593
ZBTB4,basal_to_goblet,viper,1.999025371579241,3.0,0.3730900838570239
ZBTB40,basal_to_ciliated,viper,4.544653130180164,3.0,0.0060308296860377
ZBTB40,basal_to_club,viper,3.4119824790175555,3.0,0.0474534353640657
ZBTB40,basal_to_goblet,viper,1.6894638980746708,3.0,0.4086882236566478
ZBTB41,basal_to_ciliated,viper,5.894876895373171,3.0,0.000220805569971
ZBTB41,basal_to_club,viper,3.961662298297661,3.0,0.0214334228615753
ZBTB41,basal_to_goblet,viper,4.217378471915765,3.0,0.0101932970619109
ZBTB42,basal_to_ciliated,viper,2.728328289816794,2.0,0.0465345920803157
ZBTB42,basal_to_club,viper,4.082460406924707,2.0,0.0114438382846191
ZBTB42,basal_to_goblet,viper,4.866271606884822,2.0,0.0023355683598293
ZBTB43,basal_to_ciliated,viper,-2.274998944034929,3.0,0.1223023501997924
ZBTB43,basal_to_club,viper,-0.7268278153969032,3.0,0.7017746298940186
ZBTB43,basal_to_goblet,viper,0.4414562099805676,3.0,0.5293304735491217
ZBTB44,basal_to_ciliated,viper,3.1471220040826773,3.0,0.0542499625857436
ZBTB44,basal_to_club,viper,0.5810186382584619,3.0,0.6615410816960644
ZBTB44,basal_to_goblet,viper,-1.8781778505145958,3.0,0.3790312027278886
ZBTB45,basal_to_ciliated,viper,2.2141619127165364,3.0,0.2077557642934055
ZBTB45,basal_to_club,viper,-0.6990269584753805,3.0,0.6980624948478242
ZBTB45,basal_to_goblet,viper,-1.074588095892461,3.0,0.5636102294465005
ZBTB46,basal_to_ciliated,viper,8.591574027239808,3.0,7.388101661892538e-07
ZBTB46,basal_to_club,viper,3.6127620765469186,3.0,0.0445579635566951
ZBTB46,basal_to_goblet,viper,4.169361748535901,3.0,0.0181260232954345
ZBTB47,basal_to_ciliated,viper,-9.34328141420197,3.0,2.587942683638309e-09
ZBTB47,basal_to_club,viper,-4.922817570714488,3.0,0.0006187980080048
ZBTB47,basal_to_goblet,viper,-4.882695728481141,3.0,0.0008896190716301
ZBTB48,basal_to_ciliated,viper,4.83185859010662,3.0,0.0046950605422503
ZBTB48,basal_to_club,viper,-0.5393884149695745,3.0,0.7247229456190222
ZBTB48,basal_to_goblet,viper,0.7377547012420443,3.0,0.7337351067910526
ZBTB49,basal_to_ciliated,viper,-1.5749913882448183,2.0,0.2494481469066724
ZBTB49,basal_to_club,viper,-2.137419318553804,2.0,0.2171000263049553
ZBTB49,basal_to_goblet,viper,-2.2180897860355415,2.0,0.2227807716189164
ZBTB5,basal_to_ciliated,viper,-2.877877414329198,3.0,0.0389958932045494
ZBTB5,basal_to_club,viper,-3.7611240997777835,3.0,0.018057427738732
ZBTB5,basal_to_goblet,viper,-2.689227171561396,3.0,0.1431383604683462
ZBTB6,basal_to_ciliated,viper,2.8853508897699895,3.0,0.0922108067498171
ZBTB6,basal_to_club,viper,1.7088374014884378,3.0,0.2852271325544933
ZBTB6,basal_to_goblet,viper,1.1769975816420688,3.0,0.3120488911220084
ZBTB7A,basal_to_ciliated,viper,5.676201385328439,5.0,0.0005349680468861
ZBTB7A,basal_to_club,viper,1.5842146410098243,5.0,0.2199637647916961
ZBTB7A,basal_to_goblet,viper,3.0161213116475194,5.0,0.1104664975717635
ZBTB7B,basal_to_ciliated,viper,-9.767415107287887,3.0,2.8558785765070343e-11
ZBTB7B,basal_to_club,viper,-5.25925539308238,3.0,0.0024565722107169
ZBTB7B,basal_to_goblet,viper,-4.306986582564991,3.0,0.0246968393105331
ZBTB7C,basal_to_ciliated,viper,-1.9888328189902758,3.0,0.0037432850685637
ZBTB7C,basal_to_club,viper,-5.017221586832373,3.0,0.0016000640050367
ZBTB7C,basal_to_goblet,viper,-0.678917441667208,3.0,0.145870999552665
ZBTB8A,basal_to_ciliated,viper,-9.739123218320058,2.0,3.010448646605139e-11
ZBTB8A,basal_to_club,viper,-3.0803128679837815,2.0,0.0430334960274233
ZBTB8A,basal_to_goblet,viper,-3.872487081325498,2.0,0.0074883111489579
ZBTB8B,basal_to_ciliated,viper,-3.2194541633787623,2.0,0.0155815467547141
ZBTB8B,basal_to_club,viper,-2.712874886509642,2.0,0.0785368714754808
ZBTB8B,basal_to_goblet,viper,-2.5036695183677145,2.0,0.1347718133649548
ZBTB9,basal_to_ciliated,viper,-0.18769909092066392,3.0,0.0660955013977283
ZBTB9,basal_to_club,viper,-5.440059663684433,3.0,0.0003637969147564
ZBTB9,basal_to_goblet,viper,-5.354410421037268,3.0,0.000531012932334
ZC3H8,basal_to_ciliated,viper,3.955773607191975,4.0,0.0009897305730616
ZC3H8,basal_to_club,viper,-6.239372657230751,4.0,0.0002114081839983
ZC3H8,basal_to_goblet,viper,-5.637387103583231,4.0,0.0003071833294783
ZEB1,basal_to_ciliated,viper,-5.276953664510183,5.0,0.0031855508099046
ZEB1,basal_to_club,viper,-6.528314700031984,5.0,0.0005162676207366
ZEB1,basal_to_goblet,viper,-5.225990404507475,5.0,0.0102330917856373
ZEB2,basal_to_ciliated,viper,2.98965795886659,4.0,0.1220920201360937
ZEB2,basal_to_club,viper,1.3544270046944313,4.0,0.5814007969764082
ZEB2,basal_to_goblet,viper,-1.4687577493897308,4.0,0.3484870066861446
ZFAT,basal_to_ciliated,viper,5.523859016230522,3.0,0.0005854488694651
ZFAT,basal_to_club,viper,3.4609160379201582,3.0,0.0551523874275149
ZFAT,basal_to_goblet,viper,3.3652573591133645,3.0,0.0271380104457505
ZFHX2,basal_to_ciliated,viper,15.729961294323504,3.0,7.620211990688089e-32
ZFHX2,basal_to_club,viper,2.8386442824942737,3.0,0.0979701404556529
ZFHX2,basal_to_goblet,viper,2.4999066071141387,3.0,0.1906328569710932
ZFHX3,basal_to_ciliated,viper,4.182540184253303,3.0,0.0140126467722501
ZFHX3,basal_to_club,viper,3.5415822599037683,3.0,0.0353181108033505
ZFHX3,basal_to_goblet,viper,2.0100093866698803,3.0,0.3470241548580434
ZFHX4,basal_to_ciliated,viper,-4.926897721621748,3.0,0.0023580497679352
ZFHX4,basal_to_club,viper,-5.555667908410669,3.0,0.0008514224283376
ZFHX4,basal_to_goblet,viper,-4.9678812725280705,3.0,0.0027117391323417
ZFP1,basal_to_ciliated,viper,-3.159851499283859,3.0,0.0297156932592998
ZFP1,basal_to_club,viper,-4.944680021555341,3.0,0.0008122614537983
ZFP1,basal_to_goblet,viper,-6.044113571389583,3.0,7.062919397373892e-05
ZFP14,basal_to_ciliated,viper,6.654015175576527,3.0,5.5333354367768304e-05
ZFP14,basal_to_club,viper,1.512978065157072,3.0,0.4293395534606063
ZFP14,basal_to_goblet,viper,0.5745181525750603,3.0,0.6264713943971091
ZFP2,basal_to_ciliated,viper,4.6371477438917665,3.0,0.0059887683298048
ZFP2,basal_to_club,viper,-0.9357105660487822,3.0,0.7271217730642248
ZFP2,basal_to_goblet,viper,-1.672286392056557,3.0,0.4296612570708992
ZFP28,basal_to_ciliated,viper,-2.551411897006178,3.0,0.007926393964768
ZFP28,basal_to_club,viper,-6.129914464362036,3.0,1.6436852910621002e-05
ZFP28,basal_to_goblet,viper,-6.326174229098268,3.0,1.631894391138813e-05
ZFP3,basal_to_ciliated,viper,9.789209084321895,3.0,1.853509307001761e-12
ZFP3,basal_to_club,viper,0.8849885503453742,3.0,0.6962969528675289
ZFP3,basal_to_goblet,viper,1.8172593089842584,3.0,0.4222776273163596
ZFP30,basal_to_ciliated,viper,5.968939193030624,3.0,0.0001923275303482
ZFP30,basal_to_club,viper,0.3027005482402136,3.0,0.8110187408239544
ZFP30,basal_to_goblet,viper,-1.141333608517522,3.0,0.5848998209776409
ZFP37,basal_to_ciliated,viper,-8.105765062526041,3.0,2.315823791138968e-08
ZFP37,basal_to_club,viper,-7.822988169984149,3.0,7.719310195504151e-08
ZFP37,basal_to_goblet,viper,-8.538750481915294,3.0,3.8216320096560734e-09
ZFP41,basal_to_ciliated,viper,5.725097463010986,3.0,6.060524981104318e-05
ZFP41,basal_to_club,viper,0.6034233877597622,3.0,0.6243512605882907
ZFP41,basal_to_goblet,viper,-0.334301342209004,3.0,0.7101067383958453
ZFP42,basal_to_ciliated,viper,-11.048032521521261,4.0,2.321218287192869e-12
ZFP42,basal_to_club,viper,-11.31427195699603,3.0,1.414382836503998e-13
ZFP42,basal_to_goblet,viper,-11.842820999181276,3.0,4.433085409786826e-16
ZFP57,basal_to_ciliated,viper,-4.35320899342483,3.0,0.0095734302648784
ZFP57,basal_to_club,viper,-8.817881800383558,3.0,4.546142782487052e-09
ZFP57,basal_to_goblet,viper,-5.486815120643102,3.0,0.0023306518943078
ZFP62,basal_to_ciliated,viper,2.592291388535662,3.0,0.163180910896417
ZFP62,basal_to_club,viper,-1.554477722366656,3.0,0.5061965994831003
ZFP62,basal_to_goblet,viper,-2.34158155208132,3.0,0.2157435971889035
ZFP64,basal_to_ciliated,viper,-7.2352464993161165,3.0,2.4016674080036726e-10
ZFP64,basal_to_club,viper,-11.800538753811056,3.0,2.493614974172484e-15
ZFP64,basal_to_goblet,viper,-10.848249103612561,3.0,2.85531774227981e-13
ZFP69,basal_to_ciliated,viper,2.0146724068716013,2.0,0.1472618010872471
ZFP69,basal_to_club,viper,-2.385089972569532,2.0,0.1639240594704082
ZFP69,basal_to_goblet,viper,-3.0126910778149836,2.0,0.0537042410006322
ZFP69B,basal_to_ciliated,viper,-3.5299697168543456,2.0,0.0076988468805193
ZFP69B,basal_to_club,viper,-6.207125627849506,2.0,6.676080644860677e-06
ZFP69B,basal_to_goblet,viper,-5.714949904349506,2.0,4.348160759558885e-05
ZFP82,basal_to_ciliated,viper,3.839616142849061,3.0,0.0261994449524626
ZFP82,basal_to_club,viper,-1.3899742669132515,3.0,0.5752108144051852
ZFP82,basal_to_goblet,viper,-2.435522496502494,3.0,0.2037022067718144
ZFP90,basal_to_ciliated,viper,9.465938411559883,3.0,8.140710383743953e-10
ZFP90,basal_to_club,viper,0.9117503601787293,3.0,0.6392298372685999
ZFP90,basal_to_goblet,viper,0.042800494849943534,3.0,0.8218554129337018
ZFP91,basal_to_ciliated,viper,4.444363527150008,3.0,0.0099583135190968
ZFP91,basal_to_club,viper,1.5459269174679555,3.0,0.4310221666012657
ZFP91,basal_to_goblet,viper,1.4618935412806404,3.0,0.4524444249416396
ZFP92,basal_to_ciliated,viper,-6.074917075391818,3.0,6.211881343774688e-05
ZFP92,basal_to_club,viper,-9.19148526965588,3.0,2.011581783205585e-09
ZFP92,basal_to_goblet,viper,-8.55629554173322,3.0,7.024988319331016e-08
ZFPM1,basal_to_ciliated,viper,2.8223565540550486,3.0,0.1245754704579322
ZFPM1,basal_to_club,viper,2.237885517843764,3.0,0.3162290681222516
ZFPM1,basal_to_goblet,viper,2.4585487073670826,3.0,0.2251397574112783
ZFPM2,basal_to_ciliated,viper,-7.7040305954243875,3.0,6.62052744004721e-08
ZFPM2,basal_to_club,viper,-6.172570020178686,3.0,1.2977922547662937e-05
ZFPM2,basal_to_goblet,viper,-7.038510089977324,3.0,1.167557428657163e-06
ZFX,basal_to_ciliated,viper,2.767387007111742,5.0,0.1713084763722577
ZFX,basal_to_club,viper,0.9281608687858718,5.0,0.4859454302731029
ZFX,basal_to_goblet,viper,-2.0020136671290927,5.0,0.4140384230583822
ZFY,basal_to_ciliated,viper,0.9994576907396009,3.0,0.51688897436248
ZFY,basal_to_club,viper,0.8127491102900206,3.0,0.7527496321440494
ZFY,basal_to_goblet,viper,0.6360156014717442,3.0,0.8354962816905989
ZGLP1,basal_to_ciliated,viper,4.203379899120665,2.0,0.0017078303203306
ZGLP1,basal_to_club,viper,-1.069410366092604,2.0,0.5357880463915874
ZGLP1,basal_to_goblet,viper,-1.0789645845667992,2.0,0.607478076153483
ZGPAT,basal_to_ciliated,viper,2.2576705247653917,3.0,0.1692020666962388
ZGPAT,basal_to_club,viper,1.4051750543410024,3.0,0.5797606881743468
ZGPAT,basal_to_goblet,viper,0.5937124935268193,3.0,0.5857258728025352
ZHX1,basal_to_ciliated,viper,-1.205040043314406,4.0,0.3548496031799301
ZHX1,basal_to_club,viper,-1.9592667840873852,4.0,0.1000907469053023
ZHX1,basal_to_goblet,viper,1.5697938217528113,4.0,0.3713249438963407
ZHX2,basal_to_ciliated,viper,-10.992025550112313,4.0,2.446338790930633e-12
ZHX2,basal_to_club,viper,-5.022469759396399,4.0,0.0046135385945467
ZHX2,basal_to_goblet,viper,-6.440032275736154,4.0,0.0005275340287786
ZHX3,basal_to_ciliated,viper,-0.35282312726082166,3.0,0.587160741101103
ZHX3,basal_to_club,viper,1.4165325835491316,3.0,0.58783008200656
ZHX3,basal_to_goblet,viper,-1.0382950239964965,3.0,0.6139508432073878
ZIC1,basal_to_ciliated,viper,-7.1568624737713655,3.0,3.3597365806508074e-05
ZIC1,basal_to_club,viper,-5.272734538705867,3.0,0.0023193515370922
ZIC1,basal_to_goblet,viper,-5.590127797650968,3.0,0.0007319461009198
ZIC2,basal_to_ciliated,viper,-7.579666387581851,3.0,9.17251035276802e-06
ZIC2,basal_to_club,viper,-7.317902702151123,3.0,2.279598838391663e-05
ZIC2,basal_to_goblet,viper,-7.162034002335884,3.0,1.6600993091849444e-05
ZIC5,basal_to_ciliated,viper,-10.005234700974388,3.0,3.3516515622436216e-10
ZIC5,basal_to_club,viper,-8.882202384891645,3.0,4.62430111027581e-08
ZIC5,basal_to_goblet,viper,-9.252072283667513,3.0,9.399655909105878e-09
ZIK1,basal_to_ciliated,viper,-3.8843388282290676,3.0,0.0232259105150705
ZIK1,basal_to_club,viper,-6.263661073117254,3.0,2.744692352774639e-05
ZIK1,basal_to_goblet,viper,-5.682326086813241,3.0,0.0008356108470267
ZIM2,basal_to_ciliated,viper,-6.819803704399678,3.0,1.3453697916799764e-05
ZIM2,basal_to_club,viper,-5.289519895781871,1.0,2.249480421593137e-06
ZIM2,basal_to_goblet,viper,-6.215961632872749,3.0,2.7908755059400225e-05
ZIM3,basal_to_ciliated,viper,-5.5949568199343975,3.0,0.0003780543443162
ZIM3,basal_to_club,viper,-4.690422609985084,3.0,0.0018511930241077
ZIM3,basal_to_goblet,viper,-3.3984393422331425,3.0,0.0260941002737791
ZKSCAN1,basal_to_ciliated,viper,17.56980061998806,5.0,7.132068428004058e-32
ZKSCAN1,basal_to_club,viper,4.985800090734102,5.0,0.0143162743755324
ZKSCAN1,basal_to_goblet,viper,6.8414897579336165,5.0,3.332646218666692e-05
ZKSCAN2,basal_to_ciliated,viper,5.245838024519606,3.0,0.0032132952795175
ZKSCAN2,basal_to_club,viper,-1.0545125261584276,3.0,0.519184374869837
ZKSCAN2,basal_to_goblet,viper,-1.8330412569321672,3.0,0.4296612570708992
ZKSCAN3,basal_to_ciliated,viper,8.074787282559184,3.0,9.45317725160563e-09
ZKSCAN3,basal_to_club,viper,0.4546133281133624,3.0,0.8612051030708808
ZKSCAN3,basal_to_goblet,viper,-1.1469699090086605,3.0,0.6425643820550334
ZKSCAN4,basal_to_ciliated,viper,-0.10536197178907791,3.0,0.3281478994230823
ZKSCAN4,basal_to_club,viper,-4.0649013843198,3.0,0.0149959579281025
ZKSCAN4,basal_to_goblet,viper,-4.18530504100801,3.0,0.0220664878550297
ZKSCAN5,basal_to_ciliated,viper,5.198571557338075,3.0,0.0018837615583358
ZKSCAN5,basal_to_club,viper,-1.6609926419323349,3.0,0.492461870876415
ZKSCAN5,basal_to_goblet,viper,-2.127057033298894,3.0,0.3126588765149943
ZKSCAN7,basal_to_ciliated,viper,3.809231119891943,2.0,0.006847852831367
ZKSCAN7,basal_to_club,viper,0.704984418580475,2.0,0.799548690183844
ZKSCAN7,basal_to_goblet,viper,0.40993395917353076,2.0,0.8808657433248261
ZKSCAN8,basal_to_ciliated,viper,3.3760689681362805,2.0,0.0142409410463298
ZKSCAN8,basal_to_club,viper,2.5755988154897684,2.0,0.0998715488810425
ZKSCAN8,basal_to_goblet,viper,0.2542423805242613,2.0,0.6250739071222569
ZMAT1,basal_to_ciliated,viper,7.993716080575912,3.0,1.695217828911279e-06
ZMAT1,basal_to_club,viper,2.2400925549510924,3.0,0.1648586049985163
ZMAT1,basal_to_goblet,viper,1.2332083435643204,3.0,0.4318883241362161
ZMAT4,basal_to_ciliated,viper,-9.012626356395575,3.0,4.79486069968262e-08
ZMAT4,basal_to_club,viper,-5.4391466332319895,3.0,0.0003020427051172
ZMAT4,basal_to_goblet,viper,-4.372161996748093,3.0,0.0084172831282392
ZNF10,basal_to_ciliated,viper,7.13432441320687,3.0,2.5599914619032157e-06
ZNF10,basal_to_club,viper,1.772935915480227,3.0,0.4591447278112076
ZNF10,basal_to_goblet,viper,0.5669391694817977,3.0,0.8566023448172099
ZNF100,basal_to_ciliated,viper,3.854914705262573,3.0,0.0113899864345104
ZNF100,basal_to_club,viper,-3.1339809979722095,3.0,0.1506616195874655
ZNF100,basal_to_goblet,viper,-5.594464055290647,3.0,0.0025438349316024
ZNF101,basal_to_ciliated,viper,5.70355746785796,3.0,0.0001265448421994
ZNF101,basal_to_club,viper,0.9332399815495777,3.0,0.6450352469073147
ZNF101,basal_to_goblet,viper,1.5484114957587654,3.0,0.4521269616649824
ZNF107,basal_to_ciliated,viper,-0.13545854733527282,3.0,0.7510631149334306
ZNF107,basal_to_club,viper,-2.0559584397501482,3.0,0.3706716658842815
ZNF107,basal_to_goblet,viper,-3.5323182839256013,3.0,0.0718056456009735
ZNF112,basal_to_ciliated,viper,2.1781435664006894,2.0,0.1399627299818571
ZNF112,basal_to_club,viper,-1.5335534729538056,2.0,0.4098375557252981
ZNF112,basal_to_goblet,viper,-2.1204398888717857,2.0,0.2210265025075943
ZNF114,basal_to_ciliated,viper,-3.4433367146192104,3.0,0.0182240976211155
ZNF114,basal_to_club,viper,-6.163595455375222,3.0,4.525474330173226e-05
ZNF114,basal_to_goblet,viper,-5.125838237392889,3.0,0.0015933197374039
ZNF117,basal_to_ciliated,viper,6.507339433502035,3.0,0.0001265448421994
ZNF117,basal_to_club,viper,4.5538221731078306,3.0,0.0085532068161581
ZNF117,basal_to_goblet,viper,3.4010276143993385,3.0,0.0601212995503077
ZNF12,basal_to_ciliated,viper,2.270080563505228,3.0,0.2189342225556068
ZNF12,basal_to_club,viper,1.903073769039826,3.0,0.4249786045714229
ZNF12,basal_to_goblet,viper,-0.7315571903404513,3.0,0.5653831807179076
ZNF121,basal_to_ciliated,viper,-5.49008321035918,3.0,0.0002541815302158
ZNF121,basal_to_club,viper,-4.646480726914311,3.0,0.0069936651358554
ZNF121,basal_to_goblet,viper,-4.893721670901854,3.0,0.0048006749885663
ZNF124,basal_to_ciliated,viper,-8.470839490323415,3.0,3.87899845299094e-07
ZNF124,basal_to_club,viper,-6.494163765774119,3.0,4.402022586246794e-05
ZNF124,basal_to_goblet,viper,-7.327672145290486,3.0,1.296086071331184e-05
ZNF131,basal_to_ciliated,viper,-5.267608599888447,3.0,0.0006035616336745
ZNF131,basal_to_club,viper,-4.754010211622329,3.0,0.0016361029043683
ZNF131,basal_to_goblet,viper,-5.75878288388232,3.0,0.0002837138603038
ZNF132,basal_to_ciliated,viper,8.370849901324924,3.0,7.747405047754017e-09
ZNF132,basal_to_club,viper,0.577742062658646,3.0,0.6962969528675289
ZNF132,basal_to_goblet,viper,-0.03150970688483569,3.0,0.5672671531490154
ZNF133,basal_to_ciliated,viper,-0.2907358988693099,3.0,0.6805109033998388
ZNF133,basal_to_club,viper,-1.969746665060442,3.0,0.2454162799931031
ZNF133,basal_to_goblet,viper,-2.2527610969887064,3.0,0.2631125485026947
